,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
22284,RO10082138RO10082138_1414,TO3,TO3,Congo DRC,RO10082138,RO10082138_14,RO10082138,14,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,35280.0,10584.0,35280.0,0.0,10584.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-2.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-03-12,2020,2020-03,2020,2020-Q2,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-10,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-03-10,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,28.0,,AD012,"""RDD was 3/31/2020, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-47.0
22441,RO10087284RO10087284_22,TO3,TO3,Rwanda,RO10087284,RO10087284_2,RO10087284,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100129GYV01S04G,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.00038889,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Belgium,,DDP,8.5,8.5,54432.0,462672.0,54432.0,0.0,462672.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-6.0,1.0,2,Delivered - On Time,2020-10-21,2020,2020-10,2021,2021-Q1,2020-10-21,2020,2020-10,2021,2021-Q1,2019-12-20,2019,2019-12,2020,2020-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-10-13,2020,2020-10,2021,2021 Q1,2020-10-15,2020,2020-10,2021,2021-Q1,,,,2020-08-25,2020-08-26,2020-08-26,2020-09-03,2020,2020-09,2020,2020-Q4,2020-09-08,,2020-09-22,,2020-09-30,2020-10-13,2020-10-13,2020-10-15,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,8.0,19.0,8.0,15.0,,,,,
22669,RO10098126RO10098126_12,TO3,TO3,Burundi,RO10098126,RO10098126_1,RO10098126,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.85,0.85,124000.0,105400.0,124000.0,0.0,105400.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-01-26,2021,2021-01,2021,2021-Q2,2020-12-18,2020,2020-12,2021,2021-Q1,2020-05-08,2020,2020-05,2020,2020-Q3,2020-11-20,2020,2020-11,2021,2021-Q1,2020-12-04,2020,2020-12,2021,2021 Q1,2020-12-18,2020,2020-12,2021,2021-Q1,,,2020-05-12,2020-09-09,2020-09-15,2020-09-15,2020-11-06,2020,2020-11,2021,2021-Q1,2020-11-10,,2020-11-12,,2020-11-25,2020-11-27,2020-11-27,2020-12-18,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,52.0,6.0,13.0,23.0,,AD012,"RDD is 11/20/20, original ADD was 1/26/21.
Merck could release supply earlier than expected thx to internal order re-allocation, so PSM could deliver closer to the RDD, before the blackout period, & shipping according to the GSC director's directive",AGREED_DELIVERY_DATE,-39.0
22705,RO10088250PO100142211,TO3,TO3,Congo DRC,RO10088250,PO10014221,PO10014221,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,2000.0,13800.0,2000.0,0.0,13800.0,,Y,N,Y,Y,Not On Time In Full,On Time In Full,On Time In Full,Between 8 and 30,14.0,1.0,2,Delivered - Late,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-01-28,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-01-28,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,175.0,,SD000,AGAD added., ,
23000,RO10088250PO100142251,TO3,TO3,Congo DRC,RO10088250,PO10014225,PO10014225,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,4000.0,27600.0,4000.0,0.0,27600.0,,Y,N,Y,Y,Not On Time In Full,On Time In Full,On Time In Full,Between 8 and 30,8.0,1.0,2,Delivered - Late,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-01-22,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-01-22,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,169.0,,SD000,AGAD added., ,
23310,RO10109118RO10109118_12,TO3,TO3,Malawi,RO10109118,RO10109118_1,RO10109118,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DDP,8.5,8.5,26200.0,222700.0,26200.0,0.0,222700.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-01,2020,2020-12,2021,2021-Q1,2021-01-20,2021,2021-01,2021,2021-Q2,2020-08-31,2020,2020-08,2020,2020-Q4,2020-12-01,2020,2020-12,2021,2021-Q1,2021-01-08,2021,2021-01,2021,2021 Q2,2021-01-20,2021,2021-01,2021,2021-Q2,,2020-10-07,,2020-10-14,2020-10-16,2020-10-16,2020-10-27,2020,2020-10,2021,2021-Q1,2020-10-30,,2020-11-02,,2021-01-04,2021-01-06,2021-01-06,2021-01-20,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,11.0,6.0,63.0,16.0,,AD050,"ADD was 12/1, and RO was tracking ontime, but waiver ldtime was increased due to latest Gvnt changes in requirts, turnover at MOH w/ new staff, increased # of orders, non-pharma requiring now actual waiver, COVID-19 restrictions.",AGREED_DELIVERY_DATE,-28470.0
23454,RO10088244RO10088244_717,TO3,TO3,Congo DRC,RO10088244,RO10088244_7,RO10088244,17,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,15840.0,4118.4,15840.0,0.0,4118.4,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-07,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-07,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-07,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,151.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-18.0
23656,RO10088249RO10088249_820,TO3,TO3,Congo DRC,RO10088249,RO10088249_8,RO10088249,20,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,20160.0,6048.0,20160.0,0.0,6048.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-4.0,1.0,2,Delivered - On Time,2020-10-09,2020,2020-10,2021,2021-Q1,2020-10-09,2020,2020-10,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-07-01,2020,2020-07,2020,2020-Q4,2020-08-14,2020,2020-08,2020,2020 Q4,2020-10-05,2020,2020-10,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-24,,2020-07-02,2020-07-05,2020-07-05,2020-10-05,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,33.0,63.0,8.0,95.0,,,,,
23947,RO10102261RO10102261_23,TO3,TO3,Ghana,RO10102261,RO10102261_2,RO10102261,3,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DDP,0.3,0.3,117360.0,35208.0,117360.0,0.0,35208.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-9.0,1.0,2,Delivered - On Time,2020-11-01,2020,2020-11,2021,2021-Q1,2020-11-01,2020,2020-11,2021,2021-Q1,2020-06-04,2020,2020-06,2020,2020-Q3,2020-11-01,2020,2020-11,2021,2021-Q1,2020-10-16,2020,2020-10,2021,2021 Q1,2020-10-23,2020,2020-10,2021,2021-Q1,,2020-07-01,,2020-07-21,2020-08-04,2020-08-06,2020-08-20,2020,2020-08,2020,2020-Q4,2020-08-24,,2020-08-28,,2020-10-13,2020-10-15,2020-10-15,2020-10-23,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,2.0,14.0,8.0,46.0,10.0,,,,,
24159,RO10082138RO10082138_1819,TO3,TO3,Congo DRC,RO10082138,RO10082138_18,RO10082138,19,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,21600.0,6480.0,21600.0,0.0,6480.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-03-07,2020,2020-03,2020,2020-Q2,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-07,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-03-07,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,25.0,,AD012,"RDD is 3/31, ADD was 4/28; the waiver was received earlier than expected so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-52.0
24345,RO10108298RO10108298_12,TO3,TO3,Angola,RO10108298,RO10108298_1,RO10108298,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,CPT,8.5,8.5,6500.0,55250.0,6500.0,0.0,55250.0,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,23.0,1.0,2,Delivered - Late,2021-01-25,2021,2021-01,2021,2021-Q2,2021-01-25,2021,2021-01,2021,2021-Q2,2020-08-13,2020,2020-08,2020,2020-Q4,2021-01-25,2021,2021-01,2021,2021-Q2,2021-02-06,2021,2021-02,2021,2021 Q2,2021-02-17,2021,2021-02,2021,2021-Q2,,,,2020-11-04,2020-11-17,2020-11-19,2020-11-24,2020,2020-11,2021,2021-Q1,2020-11-27,,2020-12-01,,2021-02-02,2021-02-03,2021-02-03,2021-02-17,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,7.0,63.0,15.0,,,,,
24396,RO10089222PO100155671,TO3,TO3,Madagascar,RO10089222,PO10015567,PO10015567,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Other RTK,Laboratory Reagents,102097XUZ0B71AV,"Pregnancy Test Kit, hCG, Urine, 50 Each                                                                                         ",PKG,Each,50.0,0.0008300000000000001,CBM,0.18,KGM             ,317MISSION,,,,,N,Blue Cross Bio-Medical (Beijing) CO. Ltd.,"Beiqijia Industry Zone, Changping District, Beijing, China 102209",CN,Medical Export Group (MEG),,FCA,DAP,4.21,4.21,8000.0,33680.0,8000.0,0.0,33680.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2020-12-08,2020,2020-12,2021,2021-Q1,2020-12-08,2020,2020-12,2021,2021-Q1,2020-02-07,2020,2020-02,2020,2020-Q2,2020-05-11,2020,2020-05,2020,2020-Q3,2020-12-04,2020,2020-12,2021,2021 Q1,2020-12-09,2020,2020-12,2021,2021-Q1,2020-06-01,,2020-02-24,2020-05-29,2020-06-16,2020-06-16,2020-07-06,2020,2020-07,2020,2020-Q4,2020-08-16,2020-08-19,2020-08-28,2020-08-19,2020-11-10,2020-11-16,2020-11-16,2020-12-09,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,113.0,0.0,20.0,44.0,83.0,29.0,,,,,
24876,RO10084329PO100137712,TO3,TO1,Tanzania,RO10084329,PO10013771,PO10013771,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Condoms,Male Condoms,103802XUZ0KD0AH,"Male Condom (Latex) Lubricated, Dume Classic, 53 mm, 3 Pcs/Wallet, 24 Wallet/Disp, 2592 Pieces                                  ",CAS,Piece,2592.0,0.052000000000000005,CBM,10.52,KGM             ,311MISSION,,,,,N,Thai Nippon Rubber Industry Ltd.,"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110",TH,Thai Nippon Rubber Industry Ltd.,Thailand,FCA,DAP,133.2,133.2,4244.0,565300.8,4244.0,0.0,565300.8,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-14,2020,2020-07,2020,2020-Q4,2020-12-28,2020,2020-12,2021,2021-Q1,2019-11-15,2019,2019-11,2020,2020-Q1,2020-01-31,2020,2020-01,2020,2020-Q2,2020-07-10,2020,2020-07,2020,2020 Q4,2020-12-28,2020,2020-12,2021,2021-Q1,,,,2020-01-06,2020-01-06,2020-01-07,2020-01-21,2020,2020-01,2020,2020-Q2,2020-03-30,2020-04-10,2020-04-16,,2020-04-30,2020-05-04,2020-05-04,2020-12-28,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,14.0,80.0,20.0,242.0,,AD050,"New process in TZ for TMARC, they must pay the difference of VAT % to deliver; awaiting POD payment from TMARC in order to clear and deliver",AGREED_DELIVERY_DATE,167.0
24893,RO10084123PO100141311,TO3,TO3,Tanzania,RO10084123,PO10014131,PO10014131,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S04G,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.00038889,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DDP,8.5,8.5,133272.0,1132812.0,133272.0,0.0,1132812.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-08,2020,2020-10,2021,2021-Q1,2021-01-13,2021,2021-01,2021,2021-Q2,2019-10-22,2019,2019-10,2020,2020-Q1,2020-06-30,2020,2020-06,2020,2020-Q3,2020-12-04,2020,2020-12,2021,2021 Q1,2021-01-13,2021,2021-01,2021,2021-Q2,,,2020-02-10,2020-02-12,2020-02-12,2020-02-20,2020-04-23,2020,2020-04,2020,2020-Q3,2020-10-16,2020-09-07,2020-09-14,,2020-10-01,2020-10-11,2020-10-11,2021-01-13,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,8.0,63.0,137.0,24.0,104.0,,AD012,"RDD is 10/8/2021, original ADD was 2/12/2021.
PSM could deliver closer to the RDD as Merck made supply earlier than expected.",AGREED_DELIVERY_DATE,-30.0
25471,RO10088157RO10088157_26,TO3,TO3,Uganda,RO10088157,RO10088157_2,RO10088157,6,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DDP,8.5,8.5,73600.0,625600.0,73600.0,0.0,625600.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-14.0,1.0,2,Delivered - On Time,2020-10-31,2020,2020-10,2021,2021-Q1,2020-10-31,2020,2020-10,2021,2021-Q1,2020-01-08,2020,2020-01,2020,2020-Q2,2020-10-31,2020,2020-10,2021,2021-Q1,2020-10-16,2020,2020-10,2021,2021 Q1,2020-10-17,2020,2020-10,2021,2021-Q1,,2020-02-03,,2020-04-03,2020-04-03,2020-04-05,2020-08-20,2020,2020-08,2020,2020-Q4,2020-08-24,,2020-08-25,,2020-10-09,2020-10-13,2020-10-13,2020-10-17,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,2.0,137.0,5.0,45.0,8.0,,,,,
26240,RO10082138RO10082138_1313,TO3,TO3,Congo DRC,RO10082138,RO10082138_13,RO10082138,13,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,8640.0,2592.0,8640.0,0.0,2592.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-5.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-01,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-27,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-03-27,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,45.0,,AD012,"""RDD is 3/31/2020, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.",AGREED_DELIVERY_DATE,-27.0
26246,RO10102384RO10102384_12,TO3,TO3,Senegal,RO10102384,RO10102384_1,RO10102384,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,646400.0,568832.0,646400.0,0.0,568832.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-02-08,2021,2021-02,2021,2021-Q2,2021-02-08,2021,2021-02,2021,2021-Q2,2020-06-09,2020,2020-06,2020,2020-Q3,2020-12-31,2020,2020-12,2021,2021-Q1,2021-01-30,2021,2021-01,2021,2021 Q2,2021-02-08,2021,2021-02,2021,2021-Q2,,,2020-09-23,2020-11-04,2020-11-09,2020-11-09,2020-12-14,2020,2020-12,2021,2021-Q1,2020-12-17,,2020-12-21,,2021-01-15,2021-01-22,2021-01-22,2021-02-08,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,35.0,7.0,25.0,24.0,,,,,
