,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
7476,RO10065232RO10065232_12,TO3,TO3,Mozambique,RO10065232,RO10065232_1,RO10065232,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DAP,8.5,8.5,34500.0,293250.0,34500.0,0.0,293250.0,13300.26,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-2.0,1.0,2,Delivered - On Time,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-19,2020,2020-02,2020,2020-Q2,2018-10-23,2018,2018-10,2019,2019-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-06,2020,2020-02,2020,2020 Q2,2020-02-17,2020,2020-02,2020,2020-Q2,,2018-10-24,,2019-10-11,2019-10-14,2019-10-21,2019-11-15,2019,2019-11,2020,2020-Q1,2019-11-22,,2019-11-21,,2020-01-29,2020-01-31,2020-01-31,2020-02-17,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,355.0,7.0,25.0,6.0,69.0,19.0,,AD012,"pre-shipment inspection was not longer needed for this cargo, so PSM could deliver earlier; the country was interested in receiving products earlier than the initial RDD (3/31)/ADD (3/31)",AGREED_DELIVERY_DATE,-41.0
7515,RO10078218RO10078218_18,TO3,TO3,Bangladesh,RO10078218,RO10078218_1,RO10078218,8,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,300000.0,264000.0,300000.0,0.0,264000.0,8259.79,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-14.0,1.0,2,Delivered - On Time,2020-02-13,2020,2020-02,2020,2020-Q2,2020-02-13,2020,2020-02,2020,2020-Q2,2019-07-10,2019,2019-07,2019,2019-Q4,2019-11-30,2019,2019-11,2020,2020-Q1,2020-01-30,2020,2020-01,2020,2020 Q2,2020-01-30,2020,2020-01,2020,2020-Q2,,,,2019-11-04,2019-11-13,2019-11-14,2019-11-15,2019,2019-11,2020,2020-Q1,2019-11-22,,2019-11-20,,2019-12-16,2019-12-20,2019-12-20,2020-01-30,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,5.0,26.0,45.0,,,,,
7551,RO10082136RO10082136_415,TO3,TO3,Congo DRC,RO10082136,RO10082136_4,RO10082136,15,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.85,0.85,40000.0,34000.0,40000.0,0.0,34000.0,6190.36,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-22,2020,2020-07,2020,2020-Q4,2020-04-20,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-03-06,2020,2020-03,2020,2020 Q2,2020-04-20,2020,2020-04,2020,2020-Q3,,,2019-10-08,2019-10-11,2019-10-11,2019-10-16,2019-12-03,2019,2019-12,2020,2020-Q1,2019-12-09,,2019-12-05,,2020-02-26,2020-02-27,2020-02-27,2020-04-20,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,48.0,2.0,83.0,54.0,,AD012,"RDD is Dec 31, 2019, ADD was July 22, 2020; the waiver was received earlier than expected so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-93.0
7633,RO10080144RO10080144_28,TO3,TO3,Ghana,RO10080144,RO10080144_2,RO10080144,8,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04C,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.01259,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DDP,0.26,0.26,777600.0,202176.0,777600.0,0.0,202176.0,23819.42,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,16.0,1.0,2,Delivered - Late,2020-05-11,2020,2020-05,2020,2020-Q3,2020-05-11,2020,2020-05,2020,2020-Q3,2019-05-20,2019,2019-05,2019,2019-Q3,2020-04-30,2020,2020-04,2020,2020-Q3,2020-05-02,2020,2020-05,2020,2020 Q3,2020-05-27,2020,2020-05,2020,2020-Q3,2019-08-07,2019-08-07,,2019-11-22,2019-12-05,2019-12-09,2020-02-28,2020,2020-02,2020,2020-Q2,2020-03-05,,2020-03-05,,2020-03-27,2020-04-01,2020-04-01,2020-05-27,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,120.0,4.0,81.0,6.0,22.0,61.0,,,,,
7647,RO10090207RO10090207_413,TO3,TO3,Congo DRC,RO10090207,RO10090207_4,RO10090207,13,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,20000.0,17600.0,20000.0,0.0,17600.0,2478.42,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-23,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-23,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-23,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,85.0,,AD012,"RDD is 4/1/2020, original ADD was 10/12, the leadtime to get the waiver was shorter than initially planned so PSM could deliver closer to the RDD; DRC accepts early deliveries (see waiver), and PSM communicated the EDD.",AGREED_DELIVERY_DATE,-19.0
7929,RO10083189RO10083189_12,TO3,TO3,Burundi,RO10083189,RO10083189_1,RO10083189,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.85,0.85,238000.0,202300.0,238000.0,0.0,202300.0,42006.9,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,6.0,1.0,2,Delivered - On Time,2020-06-11,2020,2020-06,2020,2020-Q3,2020-06-11,2020,2020-06,2020,2020-Q3,2019-10-01,2019,2019-10,2020,2020-Q1,2020-03-30,2020,2020-03,2020,2020-Q2,2020-06-17,2020,2020-06,2020,2020 Q3,2020-06-17,2020,2020-06,2020,2020-Q3,2019-10-07,,2019-10-15,2020-02-13,2020-02-20,2020-02-20,2020-03-24,2020,2020-03,2020,2020-Q2,2020-03-27,,2020-03-27,,2020-05-15,2020-05-19,2020-05-19,2020-06-17,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,136.0,0.0,33.0,3.0,49.0,33.0,,,,,
7942,RO10106222RO10106222_16,TO3,TO3,Haiti,RO10106222,RO10106222_1,RO10106222,6,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DDP,0.22,0.22,94752.0,20845.44,94752.0,0.0,20845.44,15392.36,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-09,2020,2020-12,2021,2021-Q1,2020-11-20,2020,2020-11,2021,2021-Q1,2020-07-15,2020,2020-07,2020,2020-Q4,2020-10-15,2020,2020-10,2021,2021-Q1,2020-11-20,2020,2020-11,2021,2021 Q1,2020-11-20,2020,2020-11,2021,2021-Q1,,,,2020-09-24,,2020-10-07,2020-10-14,2020,2020-10,2021,2021-Q1,2020-10-18,,2020-10-18,,2020-11-02,2020-11-04,2020-11-04,2020-11-20,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.0,4.0,15.0,18.0,,AD012,https://chemonics.sharepoint.com/:f:/r/sites/FO000a/TO3_Procurement/GHSC_PSM_TO3_CC5_2017_OC/IDIQ_Mylan_09-13/15_Delivery/RO10106222_Haiti_Zinnia?csf=1&web=1&e=eN47zs,AGREED_DELIVERY_DATE,-19.0
8338,RO10088249RO10088249_615,TO3,TO3,Congo DRC,RO10088249,RO10088249_6,RO10088249,15,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,7200.0,2160.0,7200.0,0.0,2160.0,482.15,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-3.0,1.0,2,Delivered - On Time,2020-10-09,2020,2020-10,2021,2021-Q1,2020-10-09,2020,2020-10,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-07-01,2020,2020-07,2020,2020-Q4,2020-08-14,2020,2020-08,2020,2020 Q4,2020-10-06,2020,2020-10,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-24,,2020-07-02,2020-07-05,2020-07-05,2020-10-06,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,33.0,63.0,8.0,96.0,,,,,
8770,RO10088244RO10088244_111,TO3,TO3,Congo DRC,RO10088244,RO10088244_1,RO10088244,11,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,15840.0,4118.4,15840.0,0.0,4118.4,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-08,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-08,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-08,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,152.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-17.0
8825,RO10078117RO10078117_12,TO3,TO3,Mozambique,RO10078117,RO10078117_1,RO10078117,2,Shipment Delivered,GSC,Distribution Order,RDC,Land,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,South Africa,,DAP,0.85,0.85,214400.0,182240.0,214400.0,0.0,182240.0,2969.37,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-09-06,2020,2020-09,2020,2020-Q4,2020-05-14,2020,2020-05,2020,2020-Q3,2019-06-19,2019,2019-06,2019,2019-Q3,2020-03-31,2020,2020-03,2020,2020-Q2,2020-05-13,2020,2020-05,2020,2020 Q3,2020-05-14,2020,2020-05,2020,2020-Q3,,,2019-12-04,2020-01-06,2020-01-08,2020-01-12,2020-05-01,2020,2020-05,2020,2020-Q3,2020-05-06,,2020-05-06,,2020-05-11,2020-05-11,2020-05-11,2020-05-14,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,110.0,5.0,5.0,3.0,,AD012,"needed asap in country, leadtime were cut as no pre-shipment testing was needed",AGREED_DELIVERY_DATE,-115.0
8834,RO10067113RO10067113_26,TO3,TO3,Liberia,RO10067113,RO10067113_2,RO10067113,6,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,FCA,0.26,0.26,241920.0,62899.2,241920.0,0.0,62899.2,8826.61,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,<-14,-16.0,1.0,2,Delivered - Early,2019-11-30,2019,2019-11,2020,2020-Q1,2019-11-30,2019,2019-11,2020,2020-Q1,2018-12-07,2018,2018-12,2019,2019-Q1,2019-11-30,2019,2019-11,2020,2020-Q1,2019-11-12,2019,2019-11,2020,2020 Q1,2019-11-14,2019,2019-11,2020,2020-Q1,,,,2019-01-10,2019-01-11,2019-01-14,2019-09-24,2019,2019-09,2019,2019-Q4,2019-09-27,,2019-09-26,,2019-10-11,2019-10-17,2019-10-17,2019-11-14,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,253.0,2.0,15.0,34.0,,,,,
9038,RO10090207RO10090207_818,TO3,TO3,Congo DRC,RO10090207,RO10090207_8,RO10090207,18,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,18000.0,15840.0,18000.0,0.0,15840.0,2099.63,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-25,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-25,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-25,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,87.0,,AD012,"RDD is 4/1/2020, original ADD was 10/12, the leadtime to get the waiver was shorter than initially planned so PSM could deliver closer to the RDD; DRC accepts early deliveries (see waiver), and PSM communicated the EDD.",AGREED_DELIVERY_DATE,-17.0
9292,RO10090163RO10090163_12,TO3,TO3,Mali,RO10090163,RO10090163_1,RO10090163,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DDP,0.26,0.26,504000.0,131040.0,504000.0,0.0,131040.0,12985.14,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,15.0,1.0,2,Delivered - Late,2020-08-06,2020,2020-08,2020,2020-Q4,2020-08-06,2020,2020-08,2020,2020-Q4,2020-02-21,2020,2020-02,2020,2020-Q2,2020-06-01,2020,2020-06,2020,2020-Q3,2020-07-13,2020,2020-07,2020,2020 Q4,2020-08-21,2020,2020-08,2020,2020-Q4,2020-03-24,,,2020-04-02,2020-04-03,2020-04-16,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-30,,2020-04-30,,2020-06-05,2020-06-12,2020-06-12,2020-08-21,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,13.0,6.0,8.0,36.0,77.0,,,,,
9301,RO10109123RO10109123_12,TO3,TO3,Malawi,RO10109123,RO10109123_1,RO10109123,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Copper-Bearing Intrauterine Devices,Intrauterine Devices ,100124TYR01S02L,"Copper TCu380A Intrauterine Device, 1 Each                                                                                      ",PCS,Each,1.0,0.00021,CBM,0.02485,KGM             ,317MISSION,,,,,N,Pregna International Ltd.,"13 Suryoday Estate, 136 Tardeo Road, Mumbai, India",IN,Pregna International Ltd.,Belgium,,DDP,0.35,0.35,2700.0,945.0,2700.0,0.0,945.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-01,2020,2020-12,2021,2021-Q1,2021-01-20,2021,2021-01,2021,2021-Q2,2020-08-31,2020,2020-08,2020,2020-Q4,2020-12-01,2020,2020-12,2021,2021-Q1,2021-01-08,2021,2021-01,2021,2021 Q2,2021-01-20,2021,2021-01,2021,2021-Q2,,,,2020-10-14,2020-10-16,2020-10-16,2020-10-27,2020,2020-10,2021,2021-Q1,2020-10-30,,2020-11-02,,2021-01-04,2021-01-06,2021-01-06,2021-01-20,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,11.0,6.0,63.0,16.0,,AD050,"ADD was 12/1, and RO was tracking ontime, but waiver ldtime was increased due to latest Gvnt changes in requirts, turnover at MOH w/ new staff, increased # of orders, non-pharma requiring now actual waiver, COVID-19 restrictions.",AGREED_DELIVERY_DATE,-28489.0
9364,RO10074144RO10074144_12,TO3,TO3,Senegal,RO10074144,RO10074144_1,RO10074144,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DDP,8.5,8.5,142400.0,1210400.0,142400.0,0.0,1210400.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-2.0,1.0,2,Delivered - On Time,2020-10-26,2020,2020-10,2021,2021-Q1,2020-10-01,2020,2020-10,2021,2021-Q1,2019-04-09,2019,2019-04,2019,2019-Q3,2020-09-30,2020,2020-09,2020,2020-Q4,2020-09-18,2020,2020-09,2020,2020 Q4,2020-09-29,2020,2020-09,2020,2020-Q4,,,2020-05-28,2020-02-05,2020-02-05,2020-07-06,2020-07-23,2020,2020-07,2020,2020-Q4,2020-07-28,,2020-07-29,,2020-08-18,2020-08-24,2020-08-24,2020-09-29,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152.0,17.0,6.0,20.0,42.0,,AD012,"RDD is 9/31, original ADD was 10/26.
the importation waivers were received more quickly than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-25.0
9676,RO10082137RO10082137_519,TO3,TO3,Congo DRC,RO10082137,RO10082137_5,RO10082137,19,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,6000.0,5280.0,6000.0,0.0,5280.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-3.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-03-12,2020,2020-03,2020,2020-Q2,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-09,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-16,,2019-10-16,,2020-02-06,2020-02-13,2020-02-13,2020-03-09,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,7.0,113.0,32.0,,AD012,"""RDD was 12/31/2019, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-47.0
